line_id,paragraphID,sentence ID,topic,prompt,sentence
393,1064,1,mushroom,Describe the life cycle of a mushroom.,Spores are dispersed into the air by a mature mushroom.
393,1064,2,mushroom,Describe the life cycle of a mushroom.,The spores fall to the ground.
393,1064,3,mushroom,Describe the life cycle of a mushroom.,The spores germinate.
393,1064,4,mushroom,Describe the life cycle of a mushroom.,The spores begin to grow mycelium.
393,1064,5,mushroom,Describe the life cycle of a mushroom.,The mycelium begin to sprout a bud.
393,1064,6,mushroom,Describe the life cycle of a mushroom.,A new mushroom is formed.
394,1065,1,mushroom,Describe the life cycle of a mushroom.,Adult mushrooms produce spores.
394,1065,2,mushroom,Describe the life cycle of a mushroom.,Release them into the air by process of sporulation.
394,1065,3,mushroom,Describe the life cycle of a mushroom.,Spores are carried by the wind.
394,1065,4,mushroom,Describe the life cycle of a mushroom.,Land in a hospitable growing environment.
394,1065,5,mushroom,Describe the life cycle of a mushroom.,The spores germinate into the soil.
394,1065,6,mushroom,Describe the life cycle of a mushroom.,The mushroom starts growing.
394,1065,7,mushroom,Describe the life cycle of a mushroom.,The adult mushroom produce spores of its own to repeat the process.
395,1066,1,mushroom,Describe the life cycle of a mushroom.,A mushroom gives off gills lined with basidia.
395,1066,2,mushroom,Describe the life cycle of a mushroom.,The basidia gives off spores.
395,1066,3,mushroom,Describe the life cycle of a mushroom.,The spores germinate.
395,1066,4,mushroom,Describe the life cycle of a mushroom.,The spores create Hyphae.
395,1066,5,mushroom,Describe the life cycle of a mushroom.,Multiple Hyphae meet and converge.
395,1066,6,mushroom,Describe the life cycle of a mushroom.,They join with Mycelium.
395,1066,7,mushroom,Describe the life cycle of a mushroom.,A hyphal knot forms in the ground.
395,1066,8,mushroom,Describe the life cycle of a mushroom.,A primordia shoots out of the ground.
395,1066,9,mushroom,Describe the life cycle of a mushroom.,A mushroom cap is formed.
396,1073,1,lightning,How does lightning occur?,There is a rain cloud in the sky.
396,1073,2,lightning,How does lightning occur?,Small bits of ice within the cloud bump each other.
396,1073,3,lightning,How does lightning occur?,The collisions create electrical charge.
396,1073,4,lightning,How does lightning occur?,"Lighter, positively charged particles sink to the bottom of the cloud."
396,1073,5,lightning,How does lightning occur?,"Heavier, negatively charges particles rise to the top."
396,1073,6,lightning,How does lightning occur?,"When the positive and negative charges grow large enough, a giant spark, called lightning occurs."
397,1075,1,lightning,How does lightning occur?,Ice forms inside a cloud.
397,1075,2,lightning,How does lightning occur?,Ice inside the cloud bumps around and causes electrostatic charges.
397,1075,3,lightning,How does lightning occur?,The cloud becomes a thundercloud.
397,1075,4,lightning,How does lightning occur?,Electrostatic energy builds and forms a strong negative charge.
397,1075,5,lightning,How does lightning occur?,Positive energy is attracted to the negative energy in the cloud.
397,1075,6,lightning,How does lightning occur?,This positive energy gathers on the ground.
397,1075,7,lightning,How does lightning occur?,The positive energy connects with the negative energy and forms lightning.
398,1077,1,DNA replication,Describe the process of DNA replication.,The dna strand of a cell decides to replicate.
398,1077,2,DNA replication,Describe the process of DNA replication.,Chemicals in the strand break up the helix.
398,1077,3,DNA replication,Describe the process of DNA replication.,The helix is split into two.
398,1077,4,DNA replication,Describe the process of DNA replication.,The helix forms as the basis of a new dna strand.
398,1077,5,DNA replication,Describe the process of DNA replication.,The cell replicates.
399,1078,1,DNA replication,Describe the process of DNA replication.,DNA replication is initiated by proteins.
399,1078,2,DNA replication,Describe the process of DNA replication.,The hydrogen bonds that hold together a strand of DNA are broken.
399,1078,3,DNA replication,Describe the process of DNA replication.,A polymerase reads each side of the strand.
399,1078,4,DNA replication,Describe the process of DNA replication.,Adds complimentary nucleotides.
399,1078,5,DNA replication,Describe the process of DNA replication.,"Once all the bases are matched, the new DNA strand is formed."
399,1078,6,DNA replication,Describe the process of DNA replication.,DNA ligase seals the new pieces into two new strands.
400,1080,1,coal power plant,How does a coal-fired power plant work?,Coal is put in a coal-fired steam station.
400,1080,2,coal power plant,How does a coal-fired power plant work?,Water is put in pipes in the coal-fired steam station.
400,1080,3,coal power plant,How does a coal-fired power plant work?,The coal is crushed.
400,1080,4,coal power plant,How does a coal-fired power plant work?,The coal is moved into a boiler along with hot air.
400,1080,5,coal power plant,How does a coal-fired power plant work?,The water is moving through pipes in the boiler.
400,1080,6,coal power plant,How does a coal-fired power plant work?,The steam from the water is blown against a turning mechanism.
400,1080,7,coal power plant,How does a coal-fired power plant work?,The force of the steam makes the mechanism turn.
400,1080,8,coal power plant,How does a coal-fired power plant work?,The mechanism generates electricity.
401,1081,1,coal power plant,How does a coal-fired power plant work?,Coal is burned in a boiler.
401,1081,2,coal power plant,How does a coal-fired power plant work?,Steam is produced under pressure.
401,1081,3,coal power plant,How does a coal-fired power plant work?,Flows into a turbine.
401,1081,4,coal power plant,How does a coal-fired power plant work?,The turbine spins.
401,1081,5,coal power plant,How does a coal-fired power plant work?,Creates electricity.
402,1083,1,pumpkin,What are the steps involved in growing a pumpkin?,First you dig a whole.
402,1083,2,pumpkin,What are the steps involved in growing a pumpkin?,You place a pumpkin seed in the hole.
402,1083,3,pumpkin,What are the steps involved in growing a pumpkin?,You put some dirt over the seed.
402,1083,4,pumpkin,What are the steps involved in growing a pumpkin?,You water the seed.
402,1083,5,pumpkin,What are the steps involved in growing a pumpkin?,The seed will sprout.
402,1083,6,pumpkin,What are the steps involved in growing a pumpkin?,A vine will grow.
402,1083,7,pumpkin,What are the steps involved in growing a pumpkin?,The vine will flower.
402,1083,8,pumpkin,What are the steps involved in growing a pumpkin?,Pumpkins will appear where the flowers were.
403,1084,1,pumpkin,What are the steps involved in growing a pumpkin?,Get some pumpkin seeds.
403,1084,2,pumpkin,What are the steps involved in growing a pumpkin?,Plant the pumpkin seeds in soil.
403,1084,3,pumpkin,What are the steps involved in growing a pumpkin?,Water the plant if it starts to dry out.
403,1084,4,pumpkin,What are the steps involved in growing a pumpkin?,Don't water directly on the leaves.
403,1084,5,pumpkin,What are the steps involved in growing a pumpkin?,Male flowers appear.
403,1084,6,pumpkin,What are the steps involved in growing a pumpkin?,Female flowers are open for one day.
403,1084,7,pumpkin,What are the steps involved in growing a pumpkin?,Pumpkins mature 85-125 days after planting.
404,1085,1,camping,Describe the typical steps involved in camping.,"Pack up your camping gear, food, and clothes."
404,1085,2,camping,Describe the typical steps involved in camping.,Drive to your campsite.
404,1085,3,camping,Describe the typical steps involved in camping.,Set up your tent.
404,1085,4,camping,Describe the typical steps involved in camping.,Start a fire in the fire pit.
404,1085,5,camping,Describe the typical steps involved in camping.,Cook your food in the fire.
404,1085,6,camping,Describe the typical steps involved in camping.,Put the fire out when you are finished.
404,1085,7,camping,Describe the typical steps involved in camping.,Go to sleep.
404,1085,8,camping,Describe the typical steps involved in camping.,Wake up.
404,1085,9,camping,Describe the typical steps involved in camping.,Put away your tent.
404,1085,10,camping,Describe the typical steps involved in camping.,Drive home.
405,1086,1,camping,Describe the typical steps involved in camping.,One goes to a wilderness area.
405,1086,2,camping,Describe the typical steps involved in camping.,One sets up a tent.
405,1086,3,camping,Describe the typical steps involved in camping.,"One puts their clothes, sleeping bag, etc. into the tent."
405,1086,4,camping,Describe the typical steps involved in camping.,One gathers firewood.
405,1086,5,camping,Describe the typical steps involved in camping.,"One builds a fire for warmth, cooking, etc."
406,1087,1,camping,Describe the typical steps involved in camping.,"You pack up your car with food, tents, sleeping bags, etc."
406,1087,2,camping,Describe the typical steps involved in camping.,Drive to your camping spot.
406,1087,3,camping,Describe the typical steps involved in camping.,Put up your tent.
406,1087,4,camping,Describe the typical steps involved in camping.,Hide your food from bears.
406,1087,5,camping,Describe the typical steps involved in camping.,Make a campfire.
406,1087,6,camping,Describe the typical steps involved in camping.,Roast marshmellows.
406,1087,7,camping,Describe the typical steps involved in camping.,Go to sleep in the tent.
406,1087,8,camping,Describe the typical steps involved in camping.,Wake up and enjoy nature.
407,1091,1,birthday party,Describe the typical steps in a kid's birthday party.,Begin the party.
407,1091,2,birthday party,Describe the typical steps in a kid's birthday party.,Partake in activities.
407,1091,3,birthday party,Describe the typical steps in a kid's birthday party.,Bring out the cake.
407,1091,4,birthday party,Describe the typical steps in a kid's birthday party.,"Sing ""Happy Birthday!""."
407,1091,5,birthday party,Describe the typical steps in a kid's birthday party.,Blow out the candles.
407,1091,6,birthday party,Describe the typical steps in a kid's birthday party.,Eat the cake.
407,1091,7,birthday party,Describe the typical steps in a kid's birthday party.,Open the presents.
408,1094,1,white dwarf,How is a white dwarf star formed?,A star forms.
408,1094,2,white dwarf,How is a white dwarf star formed?,The star does not have enough mass to become a neutron star.
408,1094,3,white dwarf,How is a white dwarf star formed?,The star goes through a change in its core and bonds helium to carbon and oxygen.
408,1094,4,white dwarf,How is a white dwarf star formed?,The star becomes a red giant.
408,1094,5,white dwarf,How is a white dwarf star formed?,A mass of carbon and oxygen builds up in the center of the star.
408,1094,6,white dwarf,How is a white dwarf star formed?,The star sheds its outside layers and becomes a nebula.
408,1094,7,white dwarf,How is a white dwarf star formed?,The star leaves behind the core which becomes a dwarf star.
409,1095,1,white dwarf,How is a white dwarf star formed?,A star burns in space.
409,1095,2,white dwarf,How is a white dwarf star formed?,Eventually it burns all its hydrogen.
409,1095,3,white dwarf,How is a white dwarf star formed?,Becomes a red giant.
409,1095,4,white dwarf,How is a white dwarf star formed?,Once the red giant burns itself out.
409,1095,5,white dwarf,How is a white dwarf star formed?,The core of the star collapses.
409,1095,6,white dwarf,How is a white dwarf star formed?,The gasses will start to disperse.
409,1095,7,white dwarf,How is a white dwarf star formed?,Only the core is left.
409,1095,8,white dwarf,How is a white dwarf star formed?,A white dwarf has been formed.
410,1096,1,white dwarf,How is a white dwarf star formed?,A red giant burns mass.
410,1096,2,white dwarf,How is a white dwarf star formed?,This mass creates high core temperatures.
410,1096,3,white dwarf,How is a white dwarf star formed?,The mass decreases.
410,1096,4,white dwarf,How is a white dwarf star formed?,The red giant can no longer fuse the carbon and oxygen in its center.
410,1096,5,white dwarf,How is a white dwarf star formed?,The gravity of the star can no longer hold the outside layers.
410,1096,6,white dwarf,How is a white dwarf star formed?,The layers break away.
410,1096,7,white dwarf,How is a white dwarf star formed?,Only the inner core remains.
410,1096,8,white dwarf,How is a white dwarf star formed?,This inner core is known as a white dwarf.
411,1099,1,vaccination,How do vaccinations work?,You receive a vaccination through an injection or a nasal spray.
411,1099,2,vaccination,How do vaccinations work?,The vaccine contains a weakened version of the virus or bacteria responsible for the disease.
411,1099,3,vaccination,How do vaccinations work?,The body's immune system reacts to the virus or bacteria.
411,1099,4,vaccination,How do vaccinations work?,The immune system creates antibodies to fight the virus or bacteria.
411,1099,5,vaccination,How do vaccinations work?,The antibodies remain in the body.
411,1099,6,vaccination,How do vaccinations work?,The antibodies are ready to fight the disease if the person is infected with the disease.
412,1104,1,mountain,How do mountains form?,Techtonic plates in the earths crust move.
412,1104,2,mountain,How do mountains form?,Movement creates fissures.
412,1104,3,mountain,How do mountains form?,Upheavals in the crust.
412,1104,4,mountain,How do mountains form?,Fissures allow lava to erupt into volcanoes at the surface.
412,1104,5,mountain,How do mountains form?,"Volcanoes erupt, accumulating lava, forming mountains."
412,1104,6,mountain,How do mountains form?,Upheavals in the crust become their own mountains.
413,1105,1,mountain,How do mountains form?,Pressure happens underground.
413,1105,2,mountain,How do mountains form?,Tectonic plates underground pull and stretch.
413,1105,3,mountain,How do mountains form?,Small cracks are formed in the earth's crust.
413,1105,4,mountain,How do mountains form?,The tectonic plates push hard against each other.
413,1105,5,mountain,How do mountains form?,Some parts of the earth's crust move up high above the ground.
414,1106,1,plant,Describe the life cycle of a plant.,A plant produces a seed.
414,1106,2,plant,Describe the life cycle of a plant.,The seed falls to the ground.
414,1106,3,plant,Describe the life cycle of a plant.,The seed is buried.
414,1106,4,plant,Describe the life cycle of a plant.,The seed germinates.
414,1106,5,plant,Describe the life cycle of a plant.,A plant grows.
414,1106,6,plant,Describe the life cycle of a plant.,The plant produces flowers.
414,1106,7,plant,Describe the life cycle of a plant.,The flowers produce more seeds.
415,1107,1,plant,Describe the life cycle of a plant.,A seed is in soil.
415,1107,2,plant,Describe the life cycle of a plant.,The seed germinates.
415,1107,3,plant,Describe the life cycle of a plant.,The plant grows roots.
415,1107,4,plant,Describe the life cycle of a plant.,The plant grows out of the ground.
415,1107,5,plant,Describe the life cycle of a plant.,The plant gets bigger.
415,1107,6,plant,Describe the life cycle of a plant.,The plant flowers.
415,1107,7,plant,Describe the life cycle of a plant.,The flower produces fruit.
415,1107,8,plant,Describe the life cycle of a plant.,The fruit releases seeds.
415,1107,9,plant,Describe the life cycle of a plant.,The plant dies.
416,1112,1,cave,How do caves form?,Dissolution of limestone forms caves.
416,1112,2,cave,How do caves form?,Rain gets carbon dioxide from the air.
416,1112,3,cave,How do caves form?,When rain goes into soil it creates an acid.
416,1112,4,cave,How do caves form?,The acid dissolves the limestone along cracks.
416,1112,5,cave,How do caves form?,Some will dissolve enough to form caves.
417,1113,1,cave,How do caves form?,Rainwater picks up carbon dioxide from the air.
417,1113,2,cave,How do caves form?,Rainwater goes into soil.
417,1113,3,cave,How do caves form?,Water with carbon dioxide percolates through soil.
417,1113,4,cave,How do caves form?,The water becomes a weak acid.
417,1113,5,cave,How do caves form?,The water dissolves limestone.
417,1113,6,cave,How do caves form?,Caves form where the limestone was dissolved.
418,1114,1,cave,How do caves form?,Rainwater falls onto the soil.
418,1114,2,cave,How do caves form?,The rainwater seeps into the soil.
418,1114,3,cave,How do caves form?,The water starts going into the bedrock below.
418,1114,4,cave,How do caves form?,The bedrock erodes after much time passes.
418,1114,5,cave,How do caves form?,The bedrock forms funnels.
418,1114,6,cave,How do caves form?,The funnels grow larger and wider.
418,1114,7,cave,How do caves form?,The funnels finally become caves.
419,1127,1,hurricane,Describe the process by which hurricanes form.,Warm water floats up from the ocean.
419,1127,2,hurricane,Describe the process by which hurricanes form.,A pocket of low pressure air is created near the surface of the ocean.
419,1127,3,hurricane,Describe the process by which hurricanes form.,Warm air from outside areas pushes into the low pressure area.
419,1127,4,hurricane,Describe the process by which hurricanes form.,The warm air keeps rising and forms clouds.
419,1127,5,hurricane,Describe the process by which hurricanes form.,The wind is getting fed moisture that evaporates from the ocean.
419,1127,6,hurricane,Describe the process by which hurricanes form.,This moisture causes the swirling air and clouds to grow bigger.
419,1127,7,hurricane,Describe the process by which hurricanes form.,As it gets bigger the wind rotates faster.
420,1128,1,hurricane,Describe the process by which hurricanes form.,A hurricane usually starts as an organized thunderstorm activity that stretches at least 100 miles across and maintains its identity for more than 24 hours.
420,1128,2,hurricane,Describe the process by which hurricanes form.,Under the right conditions it can develop further and start to spin around a low-pressure center.
420,1128,3,hurricane,Describe the process by which hurricanes form.,"If it develops it's classified as a ""tropical cyclone"" or ""tropical depression""."
420,1128,4,hurricane,Describe the process by which hurricanes form.,"If the system strengthens and wind speeds rise past 39 mph, the system is dubbed a ""tropical storm""."
420,1128,5,hurricane,Describe the process by which hurricanes form.,"If the pressure in the center drops even further and the winds really pick up and forms a clearly defined ""eye"" it's a hurricane."
421,1129,1,hurricane,Describe the process by which hurricanes form.,Thunderstorms form over the ocean.
421,1129,2,hurricane,Describe the process by which hurricanes form.,An area of low pressure causes rotation.
421,1129,3,hurricane,Describe the process by which hurricanes form.,Several thunderstorms come together around this area.
421,1129,4,hurricane,Describe the process by which hurricanes form.,The storm is fed by rising air from warm ocean water evaporating.
421,1129,5,hurricane,Describe the process by which hurricanes form.,When the wind speeds reach 74 mph the storm is considered a hurricane.
422,1130,1,bee hive,How do bees make a hive?,"Bees first secure the perfect spot, such as hollow areas of trees."
422,1130,2,bee hive,How do bees make a hive?,Bees will begin to chew max until it becomes softened.
422,1130,3,bee hive,How do bees make a hive?,The chewed up wax will be stored inside of a honeycomb.
422,1130,4,bee hive,How do bees make a hive?,Worker bees continue chewing and softening wax from within.
422,1130,5,bee hive,How do bees make a hive?,"The chewed up wax is steadily added, making the hive bigger and bigger."
422,1130,6,bee hive,How do bees make a hive?,"The bees will house nectar, honey and pollen within the honeycomb's cells."
423,1131,1,bee hive,How do bees make a hive?,Bees go out during the day and gather food.
423,1131,2,bee hive,How do bees make a hive?,"Then while gathering of their food, they make wax, which is the building block of their bee hive."
423,1131,3,bee hive,How do bees make a hive?,Bees make food called honey.
423,1131,4,bee hive,How do bees make a hive?,"They use a sticky, glue-like substance called propolis as a binding to hold their hives together."
423,1131,5,bee hive,How do bees make a hive?,Bees produce all of the building blocks to build their hive in their own body.
424,1132,1,bee hive,How do bees make a hive?,"Bees find a place for the hive, such as a rock crevice or tree branch."
424,1132,2,bee hive,How do bees make a hive?,Bees gather nectar from flowers.
424,1132,3,bee hive,How do bees make a hive?,The bees evaporate the nectar by passing it back and forth to each other.
424,1132,4,bee hive,How do bees make a hive?,The evaporation turns the nectar into sugary honey.
424,1132,5,bee hive,How do bees make a hive?,The bees chew the honey until it turns into moldable wax.
424,1132,6,bee hive,How do bees make a hive?,The bees mold the wax into hexagonal (six sided) cylinders.
424,1132,7,bee hive,How do bees make a hive?,Thousands of these hexagonal cylinders put together form the hive.
425,1136,1,owl,How do owls hunt at night?,Owls have specially adapted eyes that see better at night.
425,1136,2,owl,How do owls hunt at night?,Owls sit at high points in trees and look around.
425,1136,3,owl,How do owls hunt at night?,When an owl spots a rodent they track it.
425,1136,4,owl,How do owls hunt at night?,When the rodent is standing still the owl swoops down.
425,1136,5,owl,How do owls hunt at night?,The owl grabs the rodent with their tallons.
425,1136,6,owl,How do owls hunt at night?,The owl uses their beak to eat the rodent.
426,1137,1,owl,How do owls hunt at night?,Owls hunt around their hunting territory away from where they roost during the day.
426,1137,2,owl,How do owls hunt at night?,"They sit still on a perch, like a stump of branch, and wait for prey."
426,1137,3,owl,How do owls hunt at night?,They use their highly sensitive hearing to locate prey that cannot be seen.
426,1137,4,owl,How do owls hunt at night?,They use their very keen vision to see prey in the dark.
426,1137,5,owl,How do owls hunt at night?,"They fly silently, without flapping their wings, in order to surprise the prey."
426,1137,6,owl,How do owls hunt at night?,"The owl silently glides or drops on its prey, grabbing it with its talons and beak."
426,1137,7,owl,How do owls hunt at night?,"The owl eats the prey, or carries it back to its perch."
427,1138,1,owl,How do owls hunt at night?,An owl leaves his nest.
427,1138,2,owl,How do owls hunt at night?,The owl flys out into the night.
427,1138,3,owl,How do owls hunt at night?,The owl looks down at the ground.
427,1138,4,owl,How do owls hunt at night?,The owls keen eyesight allows him to see in the dark.
427,1138,5,owl,How do owls hunt at night?,The owls sensitive hearing allows him to locate hidden prey.
427,1138,6,owl,How do owls hunt at night?,The owl swoops down.
427,1138,7,owl,How do owls hunt at night?,The owl catches a mouse in his talons.
428,1142,1,fires affecting animals,Describe how forest fires can negatively affect animals,A forest fire starts.
428,1142,2,fires affecting animals,Describe how forest fires can negatively affect animals,The fire surrounds the vicinity.
428,1142,3,fires affecting animals,Describe how forest fires can negatively affect animals,The animals are trapped.
428,1142,4,fires affecting animals,Describe how forest fires can negatively affect animals,Those that survive have their habitat destroyed.
428,1142,5,fires affecting animals,Describe how forest fires can negatively affect animals,The survivors must find a new habitat.
428,1142,6,fires affecting animals,Describe how forest fires can negatively affect animals,Conflict with other animals occur.
429,1143,1,fires affecting animals,Describe how forest fires can negatively affect animals,A forest fire starts.
429,1143,2,fires affecting animals,Describe how forest fires can negatively affect animals,The trees and plants burn.
429,1143,3,fires affecting animals,Describe how forest fires can negatively affect animals,The animals lose their homes.
429,1143,4,fires affecting animals,Describe how forest fires can negatively affect animals,"If the animals can not escape, they may die from smoke inhalation."
429,1143,5,fires affecting animals,Describe how forest fires can negatively affect animals,The plants that provide food are gone.
429,1143,6,fires affecting animals,Describe how forest fires can negatively affect animals,The animals have little to eat.
430,1144,1,fires affecting animals,Describe how forest fires can negatively affect animals,Forest fires burn forests.
430,1144,2,fires affecting animals,Describe how forest fires can negatively affect animals,The animals living in the forest have fewer places to hide.
430,1144,3,fires affecting animals,Describe how forest fires can negatively affect animals,Predators can now find their prey eaiser.
430,1144,4,fires affecting animals,Describe how forest fires can negatively affect animals,Birds will fly away from the area.
430,1144,5,fires affecting animals,Describe how forest fires can negatively affect animals,Waters warm up which hurts the fish swimming in them.
431,1145,1,red giant,How is a red giant star formed?,A red giant star forms from an existing star.
431,1145,2,red giant,How is a red giant star formed?,Formation occurs when the star runs out of hydrogen fuel.
431,1145,3,red giant,How is a red giant star formed?,Hydrogen atoms are combined together to form helium atoms.
431,1145,4,red giant,How is a red giant star formed?,Energy produced by helium fusion causes the star to expand.
431,1145,5,red giant,How is a red giant star formed?,A red giant star is the last stage of stellar evolution.
432,1146,1,red giant,How is a red giant star formed?,A star burns in space.
432,1146,2,red giant,How is a red giant star formed?,The star runs out of hydrogen fuel.
432,1146,3,red giant,How is a red giant star formed?,All the hydrogen is turned into helium.
432,1146,4,red giant,How is a red giant star formed?,There is no longer energy to keep the star from collapsing.
432,1146,5,red giant,How is a red giant star formed?,Gravity takes over.
432,1146,6,red giant,How is a red giant star formed?,The star is pulled into itself.
432,1146,7,red giant,How is a red giant star formed?,The helium atoms begin to combine into carbon atoms.
432,1146,8,red giant,How is a red giant star formed?,The outermost layers of the star are pushed out.
432,1146,9,red giant,How is a red giant star formed?,The star is much larger than it was.
432,1146,10,red giant,How is a red giant star formed?,The star is a red giant.
433,1147,1,red giant,How is a red giant star formed?,Hydrogen atoms in a star combine together to form helium atoms.
433,1147,2,red giant,How is a red giant star formed?,All of the hydrogen in a star turns into helium.
433,1147,3,red giant,How is a red giant star formed?,The star begins to collapse.
433,1147,4,red giant,How is a red giant star formed?,Helium atoms combine together to form carbon atoms.
433,1147,5,red giant,How is a red giant star formed?,The star gets much bigger than it was before.
433,1147,6,red giant,How is a red giant star formed?,The star is now a red giant.
434,1148,1,solar panel,How does a solar panel work?,"Solar panels actually comprise many, smaller units called photovoltaic cells."
434,1148,2,solar panel,How does a solar panel work?,Photovoltaic simply means they convert sunlight into electricity.).
434,1148,3,solar panel,How does a solar panel work?,Many cells linked together make up a solar panel.
434,1148,4,solar panel,How does a solar panel work?,"Each photovoltaic cell is basically a sandwich made up of two slices of semi-conducting material, usually silicon : ."
434,1148,5,solar panel,How does a solar panel work?,"Manufacturers ""dope"" silicon with other materials, giving each slice of the sandwich a positive or negative electrical charge."
434,1148,6,solar panel,How does a solar panel work?,"This adds extra electrons, with a negative charge, to that layer."
434,1148,7,solar panel,How does a solar panel work?,"Meanwhile, the bottom layer gets a dose of boron, which results in fewer electrons, or a positive charge."
434,1148,8,solar panel,How does a solar panel work?,This all adds up to an electric field at the junction between the silicon layers.
434,1148,9,solar panel,How does a solar panel work?,"When a photon of sunlight knocks an electron free, the electric field will push that electron out of the silicon junction."
434,1148,10,solar panel,How does a solar panel work?,A couple of other components of the cell turn these electrons into usable power.
435,1150,1,solar panel,How does a solar panel work?,A photovoltaic cell is created with two layers of semiconductor material.
435,1150,2,solar panel,How does a solar panel work?,"The top layer are ""doped"" with impurities to allow a negative charge."
435,1150,3,solar panel,How does a solar panel work?,"The bottom layer are ""doped"" to allow for a positive charge."
435,1150,4,solar panel,How does a solar panel work?,This produces an electric field that allows electrons to flow from negative to positve.
435,1150,5,solar panel,How does a solar panel work?,Sunlight enters the cell.
435,1150,6,solar panel,How does a solar panel work?,Energy from sunlight knocks electrons loose in both fields.
435,1150,7,solar panel,How does a solar panel work?,This prevents the flow of electrons from negative to positive.
435,1150,8,solar panel,How does a solar panel work?,Adding an external circuit allows the exchange to continue.
435,1150,9,solar panel,How does a solar panel work?,Give the cells owner a flow of electricity.
436,1151,1,radioactive atoms,Describe how radioactive atoms decay,A radioisotope has unstable nuclei that does not have enough binding energy to hold the nucleus together.
436,1151,2,radioactive atoms,Describe how radioactive atoms decay,Radioisotopes would like to be stable isotopes so they are constantly changing to try and stabilize.
436,1151,3,radioactive atoms,Describe how radioactive atoms decay,"In the process, they will release energy and matter from their nucleus and often transform into a new element."
436,1151,4,radioactive atoms,Describe how radioactive atoms decay,"This process, called transmutation, is the change of one element into another as a result of changes within the nucleus."
436,1151,5,radioactive atoms,Describe how radioactive atoms decay,He radioactive decay and transmutation process will continue until a new element is formed that has a stable nucleus and is not radioactive.
437,1152,1,radioactive atoms,Describe how radioactive atoms decay,The nuclei of some atoms have too few or too many neutrons.
437,1152,2,radioactive atoms,Describe how radioactive atoms decay,The atoms become unstable.
437,1152,3,radioactive atoms,Describe how radioactive atoms decay,The atoms split.
437,1152,4,radioactive atoms,Describe how radioactive atoms decay,"In alpha decay, two protons and two neutrons are released from the atom."
437,1152,5,radioactive atoms,Describe how radioactive atoms decay,"In beta decay, a neutron changes into a proton and an electron."
437,1152,6,radioactive atoms,Describe how radioactive atoms decay,The proton joins the nucleus of the atom.
437,1152,7,radioactive atoms,Describe how radioactive atoms decay,The electron is released.
438,1153,1,radioactive atoms,Describe how radioactive atoms decay,An isotope has too many protons.
438,1153,2,radioactive atoms,Describe how radioactive atoms decay,The isotope is unstable.
438,1153,3,radioactive atoms,Describe how radioactive atoms decay,The isotope emits radiation.
438,1153,4,radioactive atoms,Describe how radioactive atoms decay,The isotope decays.
438,1153,5,radioactive atoms,Describe how radioactive atoms decay,The isotope loses some atomic particles.
438,1153,6,radioactive atoms,Describe how radioactive atoms decay,The isotope turns into a different element.
438,1153,7,radioactive atoms,Describe how radioactive atoms decay,The isotope is finished decaying and emitting radiation.
439,1154,1,oil,How is oil formed?,Plants and animals long ago died.
439,1154,2,oil,How is oil formed?,They are buried under layers of soil.
439,1154,3,oil,How is oil formed?,Pressure builds over time.
439,1154,4,oil,How is oil formed?,The remains liquefy.
439,1154,5,oil,How is oil formed?,The carbon atoms rearrange to become a new substance.
440,1155,1,oil,How is oil formed?,"Dead organic material accumulates on the bottom of oceans, riverbeds or swamps, mixing with mud and sand."
440,1155,2,oil,How is oil formed?,"Over time, more sediment piles on top."
440,1155,3,oil,How is oil formed?,The resulting heat and pressure transforms the organic layer into a dark and waxy substance known as kerogen.
440,1155,4,oil,How is oil formed?,"Left alone, the kerogen molecules eventually crack."
440,1155,5,oil,How is oil formed?,The molecules break up into shorter and lighter molecules composed almost solely of carbon and hydrogen atoms.
440,1155,6,oil,How is oil formed?,It will turn into either petroleum or natural gas.
441,1156,1,oil,How is oil formed?,Living organisms in the sea die.
441,1156,2,oil,How is oil formed?,The matter forms on the sea floor.
441,1156,3,oil,How is oil formed?,Layers of sediment form above the matter compressing it.
441,1156,4,oil,How is oil formed?,After many years the matter is compressed and heated.
441,1156,5,oil,How is oil formed?,The result is that crude oil forms.
442,1158,1,digestion,How does the digestive system work?,An enzyme in saliva begins to break down carbohydrates.
442,1158,2,digestion,How does the digestive system work?,Food is squeezed down the esophagus when you swallow.
442,1158,3,digestion,How does the digestive system work?,Acid and enzyme in the stomach break the food down.
442,1158,4,digestion,How does the digestive system work?,Releases nutrients.
442,1158,5,digestion,How does the digestive system work?,Food then pumped into small intestine.
442,1158,6,digestion,How does the digestive system work?,Fluid and enzymes from liver and pancreas pumped into small intestine.
442,1158,7,digestion,How does the digestive system work?,Help break food into smallest molecules.
442,1158,8,digestion,How does the digestive system work?,Nutrients pass through wall of small intestine.
442,1158,9,digestion,How does the digestive system work?,Nutrients absorbed into blood stream.
442,1158,10,digestion,How does the digestive system work?,Unused materials passed into large intestine to become fecal matter.
443,1167,1,sunlight,How is sunlight created?,The gravity of the sun pulls its mass inward.
443,1167,2,sunlight,How is sunlight created?,There is a lot of pressure on the Sun.
443,1167,3,sunlight,How is sunlight created?,The pressure forces atoms of hydrogen to fuse together in nuclear reactions.
443,1167,4,sunlight,How is sunlight created?,The energy from the reactions gives off different kinds of light.
443,1167,5,sunlight,How is sunlight created?,The light travels to the Earth.
